pitcher,pitcher_name,year,pitch_hand,n_pitches,team_id,ball_angle,relative_release_ball_x,release_ball_z,relative_shoulder_x,shoulder_z
669952,"White, Mitch",2024,R,413,158,41,-1.723504428,6.002529525,0.044594661,4.467224839
680704,"Sandlin, Nick",2024,R,1003,114,12,-2.490515036,4.490090015,-0.472748945,4.068595092
642048,"Saucedo, Tayler",2024,L,626,136,22,2.585825786,5.267092796,0.311544676,4.352501
579328,"Kikuchi, Yusei",2024,L,2923,117,42,1.650527999,5.426773323,0.047283307,3.99078751
656641,"Latz, Jacob",2024,L,813,140,51,1.164573915,5.936046782,-0.273328121,4.187472352
681217,"Silseth, Chase",2024,R,167,108,33,-2.018554237,5.895949747,-0.11420435,4.636639085
641793,"Littell, Zack",2024,R,2467,139,42,-1.937018521,6.145892589,-0.235512397,4.63821208
663554,"Mize, Casey",2024,R,1788,116,43,-1.662294234,5.647905894,-0.075586783,4.15271992
668674,"Erceg, Lucas",2024,R,979,118,42,-1.603273837,6.017103942,0.114456486,4.444287908
685314,"Saalfrank, Andrew",2024,L,26,109,48,1.515122055,6.246068504,-0.071725195,4.465498036
687362,"Gillispie, Connor",2024,R,138,114,39,-2.157761376,5.356551985,-0.37749695,3.938687333
573186,"Stroman, Marcus",2024,R,2580,147,33,-1.920326374,5.226214485,-0.18848171,4.12137427
682243,"Miller, Bryce",2024,R,2749,136,43,-1.584259321,5.567888834,0.166101783,3.931086294
668676,"Plesac, Zach",2024,R,208,108,57,-0.977157282,6.310690819,0.299837543,4.370700423
673540,"Senga, Kodai",2024,R,73,121,44,-1.518439918,5.849660162,0.078965249,4.289396409
641540,"Dunning, Dane",2024,R,1689,140,38,-1.894270764,5.411309624,-0.066122744,3.968746011
668933,"Ashcraft, Graham",2024,R,1342,113,49,-1.454091799,6.296629317,0.111876235,4.494224668
607237,"Garrett, Amir",2024,L,104,108,40,1.90786036,6.028820074,0.05426325,4.478635015
624133,"Suárez, Ranger",2024,L,2265,143,42,1.707449881,5.845603731,0.00050857,4.31929015
668678,"Gallen, Zac",2024,R,2506,109,41,-1.492412603,5.85917613,0.108131963,4.456933897
543238,"Gose, Anthony",2024,L,79,114,48,1.342067731,5.688458745,-0.111591222,4.081074027
676614,"Sammons, Bryan",2024,L,374,116,34,2.172287715,5.530299565,0.193056539,4.200147065
692230,"Rodriguez, Carlos",2024,R,233,158,34,-1.941250794,5.676508383,-0.150298203,4.447346981
663559,"Falter, Bailey",2024,L,2138,134,56,0.869068214,5.781541741,-0.327409232,4.007623373
605447,"Romano, Jordan",2024,R,215,141,50,-1.332819328,6.060119643,0.172162217,4.24864442
808967,"Yamamoto, Yoshinobu",2024,R,1421,119,46,-1.354293723,5.515601364,0.035992424,4.074529518
624647,"González, Victor",2024,L,386,147,25,2.516341394,4.941759146,0.317043631,3.921120684
630023,"Chirinos, Yonny",2024,R,515,146,45,-1.562591097,6.636014858,0.15782996,4.93230202
622088,"Antone, Tejay",2024,R,47,113,30,-2.46226728,5.859553116,-0.373439396,4.650820006
689672,"Thorpe, Drew",2024,R,721,145,52,-1.232519625,6.123143119,0.220652608,4.273302477
570632,"Ureña, José",2024,R,1759,140,31,-2.228274244,5.66872598,-0.190938671,4.428450891
571656,"Farmer, Buck",2024,R,1169,113,30,-1.936669597,5.693239563,0.129046334,4.51238179
676105,"Criswell, Jeff",2024,R,354,115,33,-1.943264598,5.429700843,0.152744981,4.055453201
676617,"O'Brien, Riley",2024,R,194,138,31,-2.149855001,5.533448755,-0.149746101,4.316926375
663562,"Davis, Noah",2024,R,365,115,32,-2.047670875,5.839966176,-0.158473511,4.674537116
669194,"Nelson, Ryne",2024,R,2406,109,48,-1.301373749,6.0722296,0.207604878,4.41882507
676106,"Hancock, Emerson",2024,R,1013,136,27,-2.099057783,5.568635956,-0.062950745,4.511082102
643338,"Green, Chad",2024,R,840,141,45,-1.612498486,6.093299049,0.064779151,4.433717508
670219,"Kristofak, Zac",2024,R,39,108,41,-1.468748787,5.287122268,0.03425495,3.9959252
543243,"Gray, Sonny",2024,R,2483,138,49,-1.186820583,5.513434873,0.203197208,3.922408796
664076,"Cleavinger, Garrett",2024,L,1040,139,35,2.093840354,5.287303962,0.242007392,3.991983443
605452,"Ross, Joe",2024,R,1210,158,35,-1.999955677,5.687878108,-0.145412525,4.403568998
668941,"Romero, JoJo",2024,L,919,138,32,1.992623535,5.421833475,0.078130118,4.227675486
598286,"Ramirez, Nick",2024,L,194,119,29,2.378712236,5.734853222,0.404920939,4.633594157
670990,"Ramírez, Yohan",2024,R,768,111,26,-2.405592773,5.168813086,-0.449212344,4.199304928
672782,"Gómez, Yoendrys",2024,R,214,147,42,-1.66872262,5.505713386,0.105792528,3.927581634
682254,"Montgomery, Mason",2024,L,158,139,53,1.199704037,5.797241078,-0.137891905,4.045118318
593423,"Montas, Frankie",2024,R,2692,158,43,-1.666885007,5.939988328,0.033876942,4.369489168
663567,"Lambert, Peter",2024,R,1039,115,54,-1.160414739,6.097838636,0.18678144,4.26426422
664079,"Jay, Tyler",2024,L,153,158,35,2.062595156,5.453313772,0.322966332,4.238048895
665871,"Assad, Javier",2024,R,2538,112,55,-1.04660347,6.000083711,0.222974306,4.200827705
668943,"Miller, Ryan",2024,R,219,108,33,-2.062163137,4.756562619,-0.120592572,3.505227687
669199,"Bachar, Lake",2024,R,161,146,34,-2.013718827,5.609058186,-0.06048637,4.267661583
669711,"Weissert, Greg",2024,R,1028,111,16,-2.770719986,4.826787583,-0.539913002,4.201374541
676879,"Ashby, Aaron",2024,L,501,158,48,1.30853898,6.504472049,-0.355642478,4.681122181
663568,"Kolek, Stephen",2024,R,784,135,35,-2.104648632,5.373282319,-0.138414918,3.986616177
669456,"Bieber, Shane",2024,R,166,114,42,-1.512250741,5.732712131,0.045363085,4.318646918
622608,"Senzatela, Antonio",2024,R,218,115,46,-1.776621698,6.163578961,-0.150741682,4.462466797
655889,"Rodríguez, Manuel",2024,R,605,139,47,-1.553536884,5.540382339,-0.008615723,3.897671408
656657,"Logue, Zach",2024,L,43,119,21,2.406974521,5.085799187,0.385862208,4.29317766
664849,"Young, Danny",2024,L,674,121,16,2.700622716,5.14302117,0.399848729,4.481758223
666129,"Garrett, Braxton",2024,L,588,146,42,1.699668054,5.817923522,-0.002536083,4.261065096
669713,"Wesneski, Hayden",2024,R,1075,112,50,-1.521767222,5.93327532,0.012400273,4.127370946
687377,"Ribalta, Orlando",2024,R,97,120,45,-1.789104393,6.627699373,-0.038827745,4.904282804
615698,"Quantrill, Cal",2024,R,2545,115,46,-1.545979077,6.315315263,0.15818215,4.568522694
622098,"Smith, Drew",2024,R,318,121,41,-1.827848751,5.670377956,-0.147473098,4.199654095
642834,"Bermudez, Jonathan",2024,L,121,146,31,2.04078611,5.197669176,0.191471925,4.108029957
669203,"Burnes, Corbin",2024,R,3079,110,44,-1.579619549,5.969420348,0.066312738,4.398806258
669459,"Nelson, Kyle",2024,L,145,109,42,1.384580962,5.806254327,-0.118255014,4.431873703
665620,"García, Deivi",2024,R,283,145,39,-1.882440375,5.44145859,-0.207926847,4.073718825
573204,"Thielbar, Caleb",2024,L,887,142,54,0.95313534,6.058851788,-0.37990816,4.207973808
661269,"Gutierrez, Vladimir",2024,R,80,146,42,-1.674477867,5.216961666,0.11640258,3.625465576
669461,"Liberatore, Matthew",2024,L,1356,138,45,1.60333199,6.441600308,-0.035525566,4.789524688
686613,"Brown, Hunter",2024,R,2988,117,57,-0.973468202,6.256549468,0.214388924,4.3990017
694037,"Palencia, Daniel",2024,R,263,112,36,-1.648942351,5.452690979,0.088367184,4.172094695
592662,"Ray, Robbie",2024,L,568,137,47,1.577164978,6.271804215,0.012787305,4.60160152
663574,"Santillan, Tony",2024,R,504,113,28,-2.029460452,5.467865207,-0.007759015,4.394735079
664854,"Helsley, Ryan",2024,R,908,138,60,-1.031096607,6.116413276,0.164947947,4.078287159
665622,"Medina, Luis",2024,R,720,133,42,-1.842935289,6.2263916,-0.064248336,4.611155995
543766,"Shaw, Bryan",2024,R,95,145,40,-1.988246296,6.039920941,-0.309084005,4.631013785
571670,"Floro, Dylan",2024,R,1018,109,37,-2.150030753,6.024128126,-0.362733654,4.656118883
641302,"Alexander, Tyler",2024,L,1668,139,36,2.084399568,5.638394147,0.189706223,4.268755165
661527,"Martinez, Seth",2024,R,827,117,13,-2.526363831,4.477992375,-0.413521017,3.99344416
605463,"Scott, Tayler",2024,R,1178,117,13,-2.783731495,4.776571064,-0.582492312,4.259493114
622103,"Reyes Jr., Gerardo",2024,R,79,133,23,-2.056851719,5.5657643,-0.098068465,4.719741052
571927,"Matz, Steven",2024,L,754,138,36,1.94610156,5.697170792,0.062813492,4.310084868
674072,"Henry, Tommy",2024,L,706,109,43,1.734302236,5.773030533,-0.052492128,4.130223279
641816,"Mahle, Tyler",2024,R,229,140,43,-1.909480858,5.524804448,-0.308883129,4.031678136
660761,"Suarez, José",2024,L,987,108,40,1.809502545,5.597682818,0.161507015,4.20181022
663321,"Hernandez, Nick",2024,R,139,117,47,-1.308551661,5.749228723,0.261399716,4.046797864
665625,"Peguero, Elvis",2024,R,829,158,24,-2.642139026,5.507713806,-0.359352089,4.488538934
669721,"Daniel, Davis",2024,R,508,108,49,-1.268236369,5.591407556,0.095996699,4.038243226
694297,"Pfaadt, Brandon",2024,R,2791,109,28,-2.409357711,5.508143097,-0.372392283,4.436551493
672282,"Detmers, Reid",2024,L,1559,108,45,1.473034374,6.140546357,-0.113305057,4.532359506
680730,"Parker, Mitchell",2024,L,2404,120,52,1.43646568,6.034572402,-0.034968156,4.144519495
689690,"Jacob, Alek",2024,R,232,135,-1,-2.498996641,3.812990127,-0.314727771,3.857556432
592155,"Booser, Cam",2024,L,695,111,39,1.85861454,5.742476514,0.153422558,4.355263913
669211,"Akin, Keegan",2024,L,1229,110,42,1.722316734,5.913856477,0.043758854,4.378414296
669467,"Pallante, Andre",2024,R,1883,138,59,-1.355494394,5.99856436,-0.223602002,4.13042277
607259,"Martinez, Nick",2024,R,2122,113,59,-0.837367296,6.241650123,0.336588855,4.316381573
502043,"Gibson, Kyle",2024,R,2763,138,45,-1.662214415,6.247649204,0.001388406,4.579021336
700187,"Taylor, Troy",2024,R,328,136,31,-2.126827473,5.638742516,-0.236836846,4.522088027
572955,"Johnson, Pierce",2024,R,929,144,39,-1.93832406,6.132536665,-0.187583029,4.703212298
656412,"Faedo, Alex",2024,R,1007,116,33,-2.372447699,6.033659063,-0.30563854,4.716390572
656924,"Ryan, Ryder",2024,R,340,134,30,-2.216195543,5.344535625,-0.188573613,4.151890498
669212,"Morgan, Eli",2024,R,646,114,46,-1.222134804,5.674164617,0.334324049,4.078357748
669724,"Hanifee, Brenan",2024,R,470,116,33,-2.607643424,5.529014497,-0.576350236,4.230393622
680732,"Burke, Sean",2024,R,309,145,41,-1.607413091,6.095645883,0.116810242,4.578093325
694813,"Stone, Gavin",2024,R,2152,119,47,-1.261773652,5.611965561,0.262287737,3.976714262
664350,"Sánchez, Sixto",2024,R,621,146,34,-2.148268292,5.755868303,-0.250887938,4.489475356
666142,"Ragans, Cole",2024,L,3198,118,45,1.649180326,6.33751866,-0.030077755,4.650918547
543518,"McGough, Scott",2024,R,577,109,47,-1.384153247,6.001639294,0.066235507,4.457540992
687134,"Blalock, Bradley",2024,R,552,115,62,-0.853311325,6.404421609,0.277284905,4.258871681
656671,"Maciejewski, Josh",2024,L,96,147,37,1.984236306,5.543920385,0.115144306,4.145347771
664351,"Contreras, Luis",2024,R,105,117,47,-1.260468242,5.314738841,0.191787094,3.757144217
608032,"Estévez, Carlos",2024,R,821,143,42,-1.623036274,5.995452749,0.203868214,4.350305744
548384,"Raley, Brooks",2024,L,119,121,33,2.186068643,5.613848369,0.2362298,4.352538953
680736,"Wrobleski, Justin",2024,L,592,119,41,1.559598142,5.694416512,-0.052500333,4.292423609
684320,"Rodriguez, Yariel",2024,R,1502,141,40,-1.879704724,5.795071663,-0.132830029,4.339373118
641312,"Anderson, Shaun",2024,R,244,146,45,-1.615211747,6.058415338,-0.152768175,4.582020034
657697,"Nittoli, Vinny",2024,R,178,110,19,-2.858220722,4.85276537,-0.741496748,4.122252496
596001,"Junis, Jakob",2024,R,943,113,29,-2.230205703,5.64440054,-0.242738313,4.539439116
670241,"Vines, Darius",2024,R,257,144,45,-1.640242977,5.970251958,0.017054578,4.320416318
621345,"Minter, A.J.",2024,L,522,144,43,1.713468157,5.729990871,0.172202378,4.313516342
643361,"Herget, Kevin",2024,R,151,158,51,-0.978287845,6.091831948,0.386075546,4.389288944
472610,"García, Luis",2024,R,897,111,48,-1.514624333,6.281858469,-0.02304357,4.617180927
605218,"Edwards Jr., Carl",2024,R,12,135,57,-0.970000649,6.410475067,0.267836327,4.513304516
676130,"Buttó, José",2024,R,1259,121,33,-2.162097217,5.28952613,-0.143664727,3.971716523
614179,"Ruiz, José",2024,R,807,143,45,-1.580498492,6.28245607,0.100671337,4.613807832
680739,"Winder, Josh",2024,R,141,142,44,-1.610405298,5.834780517,0.156203191,4.107565677
493603,"Ottavino, Adam",2024,R,997,121,25,-2.744897312,5.383092548,-0.54350881,4.36563428
656420,"Feyereisen, J.P.",2024,R,156,119,47,-1.62905407,6.236637295,-0.019138091,4.536949701
668964,"Myers, Tobias",2024,R,2215,158,61,-0.842204831,5.887215421,0.273288927,3.908994971
678692,"Henriquez, Ronny",2024,R,303,142,43,-1.44987713,5.348753205,-0.006844629,3.99175207
687396,"Headrick, Brent",2024,L,60,142,36,2.000749338,6.05827058,0.031359155,4.630466334
695076,"Lowder, Rhett",2024,R,498,113,31,-2.440714169,5.69636388,-0.412870315,4.498413774
548389,"Stripling, Ross",2024,R,1357,133,61,-1.053128091,6.863691368,0.075711447,4.800245352
593958,"Rodriguez, Eduardo",2024,L,865,109,39,1.955284667,5.858761849,0.143367604,4.365570565
680742,"Bowlan, Jonathan",2024,R,68,118,43,-1.850058927,6.035465511,-0.116634239,4.419545537
689958,"Walters, Andrew",2024,R,132,114,39,-1.759237774,5.909723288,-0.035193111,4.5135609
687911,"King, Bryan",2024,L,428,117,37,1.785166981,5.609565364,0.059539327,4.306157303
665896,"Marte, José",2024,R,311,108,29,-2.165895326,5.539890702,-0.04701323,4.386541897
668968,"Crouse, Hans",2024,R,437,108,26,-2.16010702,5.814346751,0.12773631,4.693321326
672552,"O'Loughlin, Jack",2024,L,176,133,34,2.03392417,5.888612408,0.014302857,4.52565962
680744,"Madden, Ty",2024,R,403,116,40,-1.991883306,5.750604171,-0.205948563,4.262595449
805673,"Matthews, Zebby",2024,R,715,142,42,-1.822133846,5.974245847,-0.23925469,4.551288998
806185,"Birdsong, Hayden",2024,R,1388,137,41,-1.590663177,6.34371115,0.171104639,4.787208132
677161,"Kelly, Zack",2024,R,957,111,36,-1.867217542,5.420515688,-0.041066209,4.09575425
621097,"Waguespack, Jacob",2024,R,221,139,70,-0.353802796,6.430727507,0.498912313,4.145188691
571945,"Mikolas, Miles",2024,R,2705,138,43,-1.970960258,6.426276045,-0.146052759,4.703944909
592426,"Jackson, Luke",2024,R,939,144,54,-1.181786925,6.51193224,0.226857667,4.607089144
668970,"Hollowell, Gavin",2024,R,29,112,8,-3.1803688,5.041433885,-0.705965526,4.706593694
690986,"Harrison, Kyle",2024,L,2078,137,24,2.529408395,4.84060698,0.424723187,3.915027435
571946,"Miller, Shelby",2024,R,832,116,46,-1.523661438,5.343538428,-0.02222854,3.788213367
656427,"Flaherty, Jack",2024,R,2569,119,29,-1.945457192,5.381531526,0.020469636,4.313622698
664875,"Lawrence, Justin",2024,R,1081,115,-2,-3.25966076,4.357261886,-0.831974144,4.451394572
605483,"Snell, Blake",2024,L,1773,137,57,1.10715425,6.638672447,-0.188970467,4.636251638
675627,"Grove, Michael",2024,R,787,119,57,-0.978095422,5.9410685,0.185073595,4.170438387
676395,"Garcia, Robert",2024,L,946,120,24,2.445946688,5.589642119,0.286191743,4.605416482
500779,"Quintana, Jose",2024,L,2843,121,45,1.832025112,5.777569892,0.230012323,4.191362101
572971,"Keuchel, Dallas",2024,L,308,158,46,1.649845703,6.163439718,0.069675969,4.541006735
641835,"Mayza, Tim",2024,L,731,147,42,1.968820682,6.297824605,0.151811302,4.668353459
571948,"Milner, Hoby",2024,L,1043,158,-3,2.892088037,4.298946614,0.654435368,4.403488625
666157,"Lodolo, Nick",2024,L,1864,113,19,2.930076736,5.52001242,0.556399751,4.724235467
681517,"Leahy, Kyle",2024,R,695,138,46,-1.536141673,5.836507924,0.085430568,4.15536812
623149,"Sewald, Paul",2024,R,629,109,16,-2.677097626,4.464869188,-0.677383988,3.894606944
670766,"McCaughan, Darren",2024,R,713,146,30,-2.15823693,5.258945171,-0.148721997,4.116935316
683822,"Uwasawa, Naoyuki",2024,R,62,111,51,-1.457180554,6.256713886,-0.000592408,4.480406396
641582,"Foster, Matt",2024,R,108,145,50,-1.209280881,6.130485064,0.12710032,4.528258129
663855,"Hicks, Jordan",2024,R,1958,137,29,-2.319652761,5.61599499,-0.293088561,4.474915977
666159,"Manning, Matt",2024,R,438,116,46,-1.658153215,5.515773088,-0.120959162,3.950877975
605488,"Springs, Jeffrey",2024,L,565,139,43,1.660208995,5.982197637,0.001133972,4.461204647
607536,"Freeland, Kyle",2024,L,1769,115,27,2.165502115,5.723797287,0.133707759,4.675910566
683568,"Iriarte, Jairo",2024,R,137,145,31,-1.91924933,5.265468188,0.107572849,4.055215742
656945,"Scott, Tanner",2024,L,1187,135,35,2.246653486,5.231482864,0.442945398,3.958378498
800049,"Mazur, Adam",2024,R,584,135,50,-1.209705174,6.078667029,0.397560942,4.174703602
641329,"Baker, Bryan",2024,R,370,110,57,-0.969276263,6.551464131,0.39797403,4.450693428
641585,"France, J.P.",2024,R,466,117,44,-1.235827919,5.629469078,0.144768137,4.28038722
643377,"Jax, Griffin",2024,R,1066,142,46,-1.380303013,5.500820673,0.21743911,3.856790475
686642,"Ellard, Fraser",2024,L,432,145,27,2.385069438,5.765189756,0.322271658,4.718287677
687922,"Lucas, Easton",2024,L,246,141,48,1.474111451,5.955415946,-0.125693854,4.203809368
685107,"Veneziano, Anthony",2024,L,242,146,36,2.047877926,6.08393679,0.150315391,4.709824145
621107,"Eflin, Zach",2024,R,2522,110,27,-2.642329066,5.790039151,-0.44465731,4.66286897
621363,"Poche, Colin",2024,L,543,139,65,0.763509475,6.288444312,-0.145571668,4.336211104
687924,"Aguiar, Julian",2024,R,530,113,28,-2.091328359,5.524193711,-0.058578642,4.423243422
642100,"Speier, Gabe",2024,L,422,136,28,1.95648599,5.331188954,0.021474538,4.295291308
676661,"Lazar, Max",2024,R,214,143,56,-0.855252692,5.850182481,0.42442644,3.974617015
456501,"Cueto, Johnny",2024,R,167,108,33,-2.206427811,5.451155967,-0.221545746,4.181854522
593974,"Peralta, Wandy",2024,L,593,135,43,1.580288938,5.999221977,-0.125409325,4.415704924
608566,"Márquez, Germán",2024,R,70,115,40,-1.861450503,6.022954551,-0.084446087,4.518092709
621366,"Borucki, Ryan",2024,L,174,134,29,2.249381075,5.692047556,0.196440127,4.566039056
621111,"Buehler, Walker",2024,R,1336,119,46,-1.533491475,5.537673474,-0.073211283,4.051138617
668984,"Legumina, Casey",2024,R,166,113,17,-2.504440563,4.768248525,-0.427553923,4.126827674
676664,"Sears, JP",2024,L,2856,133,21,2.310932308,4.640025345,0.288512882,3.848087135
677944,"Cecconi, Slade",2024,R,1291,109,37,-1.770357836,5.646083277,0.058816264,4.253958306
621112,"Blackburn, Paul",2024,R,1212,121,50,-1.50233944,6.042584128,0.005599709,4.270532996
656186,"Altavilla, Dan",2024,R,83,118,24,-2.210282373,5.075310416,-0.263552827,4.228269017
621114,"Burr, Ryan",2024,R,570,141,57,-1.044209881,6.402394338,0.217064968,4.424119813
661563,"Gil, Luis",2024,R,2664,147,36,-2.042361599,5.667850794,-0.061172542,4.238033991
664123,"Effross, Scott",2024,R,55,147,-3,-3.167583935,3.825864109,-0.862879122,3.942759376
666171,"Zeferjahn, Ryan",2024,R,208,108,38,-1.857609262,5.845771987,-0.02597742,4.421265167
683068,"Penrod, Zach",2024,L,86,111,44,1.746821003,6.19698719,0.116591489,4.598302075
685116,"Kitchen, Austin",2024,L,157,146,29,2.181780598,5.578618741,0.264728965,4.527225285
650556,"Abreu, Bryan",2024,R,1288,117,45,-1.641257206,5.751449153,0.008020316,4.091255101
543037,"Cole, Gerrit",2024,R,1533,147,42,-1.79519753,5.986351903,-0.148620514,4.4814848
689981,"Ryan, River",2024,R,295,119,38,-1.836270689,5.594853248,-0.036239961,4.203628579
692285,"Guerrero, Luis",2024,R,132,111,33,-2.121660953,5.871154985,-0.137001445,4.583390222
693821,"Elder, Bryce",2024,R,864,144,54,-1.098992376,6.648607859,0.256913581,4.763932292
664126,"Fairbanks, Pete",2024,R,696,139,56,-1.12714754,6.955291459,0.312453676,4.855757237
543294,"Hendricks, Kyle",2024,R,2134,112,43,-1.833666456,5.987298459,-0.045843811,4.32152493
686654,"Adcock, Ty",2024,R,86,121,47,-1.577046733,5.931823177,-0.021043451,4.253597514
680767,"Vodnik, Victor",2024,R,1312,115,43,-1.508661656,5.276051807,0.167469912,3.733388228
623167,"Flexen, Chris",2024,R,2797,145,70,-0.321532293,6.84239528,0.456925604,4.691820797
665152,"Kremer, Dean",2024,R,2171,110,41,-1.779709158,6.040199105,-0.052828773,4.537115733
687424,"Maldonado, Anthony",2024,R,297,146,36,-1.980107619,6.230868273,-0.119581464,4.858504426
693312,"Nicolas, Kyle",2024,R,950,134,44,-1.379555372,6.094787943,0.272136869,4.478433803
664129,"Hartlieb, Geoff",2024,R,138,115,36,-2.039977874,5.95475064,-0.027510893,4.504918523
506433,"Darvish, Yu",2024,R,1189,135,40,-1.747011156,5.602530999,-0.156460716,4.275107778
663362,"Waldron, Matt",2024,R,2447,135,29,-2.411744285,5.478967298,-0.461127012,4.415657914
672578,"Hernández, Carlos",2024,R,560,118,39,-1.764542851,5.988607935,0.177440057,4.398507893
674370,"Bido, Osvaldo",2024,R,1056,133,34,-2.085372011,5.847470424,-0.086902977,4.505706522
675650,"Mercado, Michael",2024,R,260,143,37,-1.876379834,6.080471008,0.019784408,4.659374155
677955,"Hill, Jaden",2024,R,151,115,24,-2.382222445,5.654683568,-0.253236385,4.727174967
696131,"Black, Mason",2024,R,663,137,22,-2.359188779,5.092121347,-0.187555948,4.220112157
682052,"Lopez, Jacob",2024,L,178,139,24,2.714206224,5.272371618,0.4721504,4.265094912
621381,"Strahm, Matt",2024,L,952,143,31,2.171438215,5.391264449,0.038063767,4.118092361
502085,"Robertson, David",2024,R,1211,140,45,-1.389345166,5.821830313,0.050753098,4.396749009
642629,"Ramirez, Emmanuel",2024,R,371,146,61,-0.932645864,5.77776539,0.213794419,3.728080589
592454,"Kahnle, Tommy",2024,R,728,147,35,-1.84876823,5.75259909,0.016813882,4.427260497
595014,"Treinen, Blake",2024,R,737,119,32,-2.271390201,6.204803014,-0.138000338,4.891488188
663878,"Pearson, Nate",2024,R,1059,112,40,-1.734212832,5.494150156,0.096054517,3.941376781
672582,"Zerpa, Angel",2024,L,965,118,32,1.929605936,5.409014897,0.100244514,4.275735186
677958,"Rocker, Kumar",2024,R,218,140,34,-2.384154607,5.699626773,-0.460828438,4.402853297
685126,"Eisert, Brandon",2024,L,110,141,35,2.407360062,5.001847629,0.71444975,3.836515996
596295,"Gomber, Austin",2024,L,2543,115,53,1.021864871,6.530682002,-0.395690073,4.643385948
663623,"Irvin, Jake",2024,R,3046,120,29,-2.168957214,5.724639645,-0.109453564,4.603897475
667463,"King, John",2024,L,842,138,27,2.435808191,5.432711052,0.394286666,4.393474317
675911,"Strider, Spencer",2024,R,178,144,46,-1.576694086,5.923355194,-0.098695219,4.400310085
681799,"Roberts, Ethan",2024,R,474,112,32,-1.740248469,5.058209665,-0.073010629,4.018562408
621383,"Banks, Tanner",2024,L,1174,143,49,1.714208053,6.246915018,0.170684466,4.481311275
622663,"Severino, Luis",2024,R,2993,121,41,-1.557154256,5.907510989,0.072899135,4.488934001
670280,"Bednar, David",2024,R,1023,134,41,-1.681224354,5.898045883,-0.042370909,4.481820286
676680,"Cosgrove, Tom",2024,L,299,135,11,2.732252663,4.716863385,0.466379926,4.272077846
677960,"Weathers, Ryan",2024,L,1413,146,36,1.944307825,5.702775661,0.132415441,4.405541131
696136,"Wicks, Jordan",2024,L,852,112,50,1.577723631,5.943942839,0.045962079,4.135179668
656457,"Gilbert, Tyler",2024,L,145,143,17,2.994088646,5.13927018,0.697001899,4.428242886
605513,"Turnbull, Spencer",2024,R,916,143,25,-2.522199798,5.703627693,-0.298561328,4.684793494
671305,"Otañez, Michel",2024,R,601,133,32,-2.147397262,5.638320256,-0.177495285,4.384631796
623433,"Anderson, Nick",2024,R,573,118,47,-1.385386312,6.421893931,0.200974444,4.725260316
689225,"Brieske, Beau",2024,R,1176,116,49,-1.340380064,5.983974852,0.210046054,4.194356581
642121,"Sulser, Cole",2024,R,292,139,43,-1.640395727,5.791134796,-0.094479967,4.358321927
656458,"Gilbreath, Lucas",2024,L,47,115,46,1.495236382,5.741423971,-0.109378581,4.094871267
519242,"Sale, Chris",2024,L,2813,144,11,3.220037554,5.101355211,0.879251794,4.650305092
659275,"Lamet, Dinelson",2024,R,74,119,47,-1.552461573,6.177559712,0.141323733,4.374149292
664139,"Gibaut, Ian",2024,R,40,113,44,-1.68926284,5.620929625,-0.031379187,4.033906622
608331,"Fried, Max",2024,L,2807,144,48,1.481957997,5.951194169,-0.098581373,4.167767246
681035,"Scott, Christian",2024,R,787,121,32,-2.230384329,5.218085569,-0.260313219,3.988894657
702795,"Loutos, Ryan",2024,R,35,138,34,-2.29479529,6.000430155,-0.213029101,4.619931533
663372,"Feltner, Ryan",2024,R,2578,115,42,-1.723845272,5.536407376,-0.046029786,4.025729468
676428,"Hurter, Brant",2024,L,674,116,30,2.63020788,5.883910949,0.376540466,4.602990107
676684,"Vest, Will",2024,R,1174,116,46,-1.505607531,5.554845702,-0.000758638,3.9821557
660813,"Graterol, Brusdar",2024,R,101,119,36,-2.326412013,6.219108761,-0.480300639,4.858374986
667725,"Tyler, Kyle",2024,R,579,146,61,-0.518144392,5.92281762,0.450241938,4.140158056
681293,"Arrighetti, Spencer",2024,R,2505,117,25,-2.240839662,5.059400524,-0.183815285,4.116487344
621389,"Blach, Ty",2024,L,1133,115,21,2.319254441,5.738393933,0.13436002,4.901690178
623437,"Topa, Justin",2024,R,20,142,13,-2.772658588,5.167720432,-0.478147308,4.645504528
608334,"Fulmer, Carson",2024,R,1469,108,38,-2.045996827,5.659208485,-0.274222599,4.287237668
681806,"Wantz, Andrew",2024,R,35,108,35,-2.08067523,5.961356848,-0.095371627,4.583238444
694350,"Brzykcy, Zach",2024,R,104,120,48,-1.257091118,5.763538391,0.260327436,4.056784461
672335,"Pérez, Cionel",2024,L,874,110,37,1.946783818,5.514451812,0.182100593,4.175588588
